"l","m","n","a","omega1"
5,0,0,0.93,"0.21891641097378547460855816803419553503857931402230675522038700026 + 0.012263277762111428135203772015743769180305148231070820554980433213i"
5,0,0,0.94,"0.2082199429485858333072914273660326979864434725817760408052653272 + 0.009709509411695030759989497211708675738879049816193270470122439248i"
5,0,0,0.95,"0.195080110052585729952135802668507708749680609853634674589028152019 + 0.006349218545858151217950670904079251252120860723653257945338211756i"
5,0,0,0.96,"0.178655479325507512439923161925233209297597857850800204466538486393 + 0.001864024557317333034063613244385280267996353771286288158960206378i"
5,0,0,0.97,"0.15754537815964698877583274430322881117842527070673469892998207709 - 0.00427747380817184861122574112918417824862541899137836563616580207i"
5,0,0,0.98,"0.129055225118188899224982643900238472921081842632833827014481959764 - 0.013092113655348681441514741265017966942201324574492226383869497698i"
5,0,0,0.99,"0.08633749643967951323995811975726951205691593001325851451638165035 - 0.02712637633736084045356632044933399898366537384222998469687348873i"
5,1,0,0.05,"0.22010103637310885398035770472011989929872315244323965933137811390252 + 0.00821573790153378989533629728208923920338767511839394631257989602059i"
5,1,0,0.1,"0.22458292823618304860866155515683601829656935303477146904501090819485 + 0.00838778001596684611117931689625081261438548140837690008403425357099i"
5,1,0,0.15,"0.22971941908439845128155224184215273415157539188729419463634131823282 + 0.00862845093538454738267946734227379870450117828179322507915936745151i"
5,1,0,0.2,"0.23553867356759852100866885503679279295630260449961794598172243278826 + 0.00893915969336290550532538994713238412734190799432237116570083095403i"
5,1,0,0.25,"0.24206765233129071319229836028637436629110435356807105623186382251711 + 0.00932226961648908688339764756788813325945071656194190215905722979814i"
5,1,0,0.3,"0.24933072517579182350949489278769255839768686926615696246718194869383 + 0.00978099746318327286158847388760639930399772354831474874711448375026i"
5,1,0,0.35,"0.2573472127980104526059239701600799407043304469432178432930898656219 + 0.0103191899244821124388955832880195061219586293980121442000015388979i"
5,1,0,0.4,"0.2661272284022494141550619406016474829167569239926950135213677035689 + 0.0109408607964109725949927169173934145971084480684626197652889012045i"
5,1,0,0.45,"0.2756647329877281173012368517350528487627443865212881791509651760962 + 0.0116492668818531676727669947533634684365505704768905783230937620117i"
5,1,0,0.5,"0.2859258854800017068624264974703587193349884437981827659482623281417 + 0.012445090931900498912352729246028986742187073787511480909404466573i"
5,1,0,0.55,"0.2968291908122715471810500132490966393022673287823919426458660526514 + 0.0133228659943149119965267354403930049386191677829584512133379711403i"
5,1,0,0.6,"0.3082108182546224579660287981791963352360133354046847271102076943757 + 0.0142638368019151210564721165479007060766228267227422747600458990905i"
5,1,0,0.65,"0.3197619072242438783599914607107541079721439201704586780441010506428 + 0.0152213103745199208608370851459121258074981690387093517003070438567i"
5,1,0,0.7,"0.3309100280031554864954986294559053245690048303505964271868067391394 + 0.0160893181911317429342660516226569670984510305492211851864851194034i"
5,1,0,0.75,"0.3405814494579136018401411729677002437224354729854418949248469369434 + 0.0166315486138663514434218574300339166081000163713182859196948016282i"
5,1,0,0.8,"0.3466852109531157174694175068370135662338697921324288536851642085637 + 0.016306618812693424842985355272838855941272150935591045178784564804i"
5,1,0,0.85,"0.3448625284821631320063123485815268567557078225924238952672909572651 + 0.0137865510174524126142106032486863428979573315120182917714078711361i"
5,1,0,0.9,"0.324898092581696559174013455879439845793966108098070814041300613088 + 0.00538172562493218630654724874762608929597953050839124684384675308i"
5,1,0,0.91,"0.316828424668938878961948070437546930049133381266013047897862175831 + 0.002220594144680921827385999769410307157546447106367646708424223556i"
5,1,0,0.92,"0.306634250391054748076656293369814174636006702507214160344347479774 - 0.00177329763599048924089159262053690312703266413464523726729536066i"
5,1,0,0.93,"0.293769132948295534116891646609202257899802551546655025322066091673 - 0.006855736481765242299133130346169956863042291015727703047222246817i"
5,1,0,0.94,"0.277480289426203015612238690421510492664342544477648221176398271522 - 0.013389072623993368032920356811205526066505697128193532246519938888i"
5,1,0,0.95,"0.256687349334524661618771777680820031653604067863355092073248466763 - 0.021905660158342664098491860221490730015195580562079411234940123536i"
5,1,0,0.96,"0.229748726207421583257026975140521503638443829963253053445491281085 - 0.033227790376157698518641007045279409370254601574944695716887133155i"
5,1,0,0.97,"0.193949054764565710832833296648062239946365773738133246045560538173 - 0.048723422537798399041032533589874847264748300288046539252800025427i"
5,1,0,0.98,"0.144126402575379298474006177006032706641220463991656239692633358845 - 0.070966024400260676936927204947191788251646490113003347663794897464i"
5,1,0,0.99,"0.06739285242542758365483763091266567766557431346270319382403652607 - 0.10616254479842802549793953466019870434370496140979848479826368687i"
5,2,0,0.05,"0.22368414796618891291486423401215227797263457609671800651687449707237 + 0.00828157464048706386741367936599400079032620342801947728616903527954i"
5,2,0,0.1,"0.23182792973212246861050968346682484841302817785206249403063454046837 + 0.00851063600394784192455515986431122276500545104754452082898686714692i"
5,2,0,0.15,"0.24073428800336233597859484534945756766448622854105896392082554899631 + 0.00879674655959387765424366695164969742533254953034803304516804198916i"
5,2,0,0.2,"0.25046416507044991431588048220840247793794640128393511938834732691193 + 0.00913722502919681144819795983921111411719510055065819511882713275526i"
5,2,0,0.25,"0.26108144861065421321845234176792736486811636288639457367289501902767 + 0.00952866236120295998915771950504797546554841127087774890577540110162i"
5,2,0,0.3,"0.2726521883461516070143516843491273384186517350251757711375159475667 + 0.0099662890999850308767445377028752307413918459646163581973390800714i"
5,2,0,0.35,"0.2852426790908273319133581122066779410260317203417262208917754276952 + 0.0104429458358792306235338663746045020312168379035792584350490109421i"
5,2,0,0.4,"0.298915580617823600668416666707636164249794734706965238649328430865 + 0.0109473745147100802756177977421692386127474454698902535554100693517i"
5,2,0,0.45,"0.313722565986469956202017370816465129849661914420158738502286950859 + 0.0114613139331429021507833089398753960151964172780196696709080900808i"
5,2,0,0.5,"0.3296906901952933416400406444069490898453939566367068765900217302733 + 0.0119544202191745979530335036394262677778695589609784147838720674746i"
5,2,0,0.55,"0.3467970803287347956483584514576070459639948840005564302666519219735 + 0.0123750780211140618439310902620300929082677218198373015183712879463i"
5,2,0,0.6,"0.3649211363013455591094687452074053479632956231433781312257094040299 + 0.0126330880666216963271979833867990475286597976478385681560491950116i"
5,2,0,0.65,"0.3837514710306663274613695879012599628049011090650020652706570217704 + 0.0125653897854838784740580334428195793818688201140195626618598743084i"
5,2,0,0.7,"0.4025965080801155373886336977822452362540031498393023081249348365707 + 0.0118638782621255500876335195503637330403875376511238602898972394776i"
5,2,0,0.75,"0.4199746405253320196586784191641675265789793474078796552174613977272 + 0.0099109894845584682204287183973664816546573143455460685932945626097i"
5,2,0,0.8,"0.4326495882593278233875651874749086546129109573955939046267553812395 + 0.0053645066767401344499624765093739667567785481464567302082520556622i"
5,2,0,0.85,"0.4330743390593647237114989471083466014987220399356214546727408130731 - 0.005051095940328185759359953077732858558444732147007956180547739835i"
5,2,0,0.9,"0.401302987945192953841694040836288433273893092440516168516824736185 - 0.030889142197363931038554983173311905475950347042140944716258640832i"
5,2,0,0.91,"0.387031883185243495088554727108886363469250286891214484292451590033 - 0.040050107526731700948381750544694026233070200012836367388379260921i"
5,2,0,0.92,"0.368381028202901091052013803637779536760623067373318130492708700219 - 0.051549290076944530145821250284982584981031403454439689423264533418i"
5,2,0,0.93,"0.344056442435762490657676383437101623472493243704883511773626115349 - 0.066193838596482108434971313650050691029808105628734401948743309072i"
5,2,0,0.94,"0.312241003326683079019014043927940865156612654323847147428492432838 - 0.08517613854125456247117212616870408224601126771055204444379335881i"
5,2,0,0.95,"0.270291741156751930013891424459716987130567320741456828460180105185 - 0.110327110044009409363340112656907309918593256442595268971123159677i"
5,2,0,0.96,"0.214176854319902718088972378923420688356078941871035986465252916371 - 0.144600835142285361088985094295887021091413344238145174133204760763i"
5,2,0,0.97,"0.13729718958820602430923217057304366027757925249920313510623934124 - 0.193095264728660795799286361421521772146545390753968530855533949253i"
5,2,0,0.98,"0.027487176872383259878526779821877049325773353681420757251423586408 - 0.265552749624704852437915997502213389277282961026141636514841660464i"
5,2,0,0.99,"-0.14408807195495172973049361460416463903115815991261645064003811789 - 0.38461599509822462059200477822814488579370658654950831563700961673i"
5,3,0,0.05,"0.22728324088184014528091568271804642842920317635136104219978897710313 + 0.00834501523658948747838262119303546024187631164443591194652436492321i"
5,3,0,0.1,"0.23913084133661002185103760491540613380944600233067476844309718703333 + 0.0086235987387870628665056409768649681773208558378996771766559752884i"
5,3,0,0.15,"0.25186575696775854618650542577411910677680244841625267353825251602211 + 0.00894164218913376803445621843042086045431629216611181006841236907529i"
5,3,0,0.2,"0.26557204695053659807640936990938350868837825360501749922141107077241 + 0.0092906452935882785107803878523729665149878596255395657765450493911i"
5,3,0,0.25,"0.2803399684570539115084149046071531245640692040765300283087026948966 + 0.0096584965886106104947174428653279630760387716315788013922050920983i"
5,3,0,0.3,"0.2962651756092421964015809470750775070205171215622830969543670788392 + 0.0100277517560312801828115731028831220670825199641897262017235636668i"
5,3,0,0.35,"0.3134463698411147182079909883509090537188219116919337059500642572755 + 0.0103729617124416754201140253462258070399168662858878794517023312964i"
5,3,0,0.4,"0.3319800818026775211516127725699888026278548641165967504399226201937 + 0.0106564295894343487655982229879381477247768108495493813593121505338i"
5,3,0,0.45,"0.3519500908796620582445284387833823849410553839752445438527258620911 + 0.0108212826491475980287107548258987249912970512221190375634266387298i"
5,3,0,0.5,"0.3734066439570486621355847420455801376761926389494215416518297149905 + 0.0107797798245343208431286314713392482909812880310655568745366148714i"
5,3,0,0.55,"0.3963257539839653373062884347102537231022585687854844180167004683619 + 0.0103927891254742353757110895462176756261416502952411176588377121682i"
5,3,0,0.6,"0.4205281737155998676115291048697926930295549341297903896070430485426 + 0.00943203579255334791121547916462410409027211624618759011107866668i"
5,3,0,0.65,"0.445512775306029430111116966165662787648677751240492307584316392219 + 0.0075065859608733775102720533374134370421955175196330052587769482406i"
5,3,0,0.7,"0.4700966622366551772540038867827060217835704669088635051228892915627 + 0.0039092132648062326829203701030893071188513877514159999420600364461i"
5,3,0,0.75,"0.4915820030440641496039004182961409445258247925403755470898861252635 - 0.0027348803520412609807423233566918490674022451241958968276102471358i"
5,3,0,0.8,"0.5036303107375230746844706924529408565608167436913621825403231772077 - 0.0153729009371895601220461984533847029096501288036514543478267400845i"
5,3,0,0.85,"0.490022330939000592601511187494885543106997210846108251197593388189 - 0.041279031484864279677562173968688652753279215627137621997466081468i"
5,3,0,0.9,"0.401898610860306872566813668898105203492268231373920774733653056841 - 0.102895761189848513284150827057507615859101755075048915890846424997i"
5,3,0,0.91,"0.364130388483040673957421518630655406622171976867532460412750249131 - 0.124937141639627596902562839121702837549909015439113564630281947407i"
5,3,0,0.92,"0.314266800755163653994111654375025258840646885518889713635511417744 - 0.153005544370450669027343689684855616541330967845912299546333764259i"
5,3,0,0.93,"0.247893613883892578749201406087520856762220880062722040340997054744 - 0.189546330330235580733481981466086606944791977306947195481275016681i"
5,3,0,0.94,"0.158354125905601935639622310714810972081041538843713227882789179797 - 0.238454433947062849919275367642943120011804157802390445980685015186i"
5,3,0,0.95,"0.035144784531881700397438372194356047145805538215988618985976633195 - 0.306309917246969866413801041468992040668131065935433286301846078584i"
5,3,0,0.96,"-0.13930354209503821627876302292542388057989358132433854016349357392 - 0.405127821430580438038866084028630965549505174449064261749028966509i"
5,3,0,0.97,"-0.39675433903811305794922502389009085786078356855972556040355298299 - 0.55934558826259364095585497700483482499449168265607279292349966967i"
5,3,0,0.98,"-0.80116331714257312128359511657580953042583267077539582242660748774 - 0.8273291760335124013101782820026731414121900444597374247472615885i"
5,3,0,0.99,"-1.502489081092438335807012053985992051539570807141319526655728769 - 1.3912974378494350476541572478912775121913514436844970201617808742i"
5,4,0,0.05,"0.23089745371524875549208442284862808592258847960570584533772483704229 + 0.0084060660637538679668509708587447964694724334008814198570376367246i"
5,4,0,0.1,"0.24648379254947642701619353740459059446539155880110806879882511523082 + 0.00872687305091913527896698841872972212775653105829848708799086745926i"
5,4,0,0.15,"0.26308358841083999074389257596331123133957097740196923068879353718024 + 0.00906439163619309149198010172570086846521987152809317889864999810414i"
5,4,0,0.2,"0.2807808629556729165212139514166822306146980812349208180477225197357 + 0.0094038495085193786046468465795006460333011608154811100222736948532i"
5,4,0,0.25,"0.2996624400519673879006121744305920634876837394575733708287260714789 + 0.0097235626703015868531981548218564938308717498895913794163066557002i"
5,4,0,0.3,"0.3198143551978036336551399911297345890220424036144462359702924730601 + 0.0099918119617148389797671191341972362186460935739547345558967767943i"
5,4,0,0.35,"0.341314906859188463090676994262289419970593434483213014946598543211 + 0.0101620600682293419209743753273951995593808524151715472264119275057i"
5,4,0,0.4,"0.3642216496587519380617754383889461835704344271147972602020063484205 + 0.0101654573010247176684219987892319480191928380200192110185100080345i"
5,4,0,0.45,"0.3885472454617620501660817193003824099956808979064428053494252606271 + 0.0098987745934807988532022076441715623520695757836033448693840367369i"
5,4,0,0.5,"0.4142142759074133726417066814650668616603188565097563978960054872266 + 0.0092043345567748010982967521384156275743729606579817023711455939621i"
5,4,0,0.55,"0.440968950541403274149076194982252996995370729401052020636220692097 + 0.0078353213266537766566025572236847731861413868342058001875051722283i"
5,4,0,0.6,"0.4682109475375125184471170572584276388863440427577245575624243276588 + 0.005392963012651818895951728397735477612527759472082334248253577304i"
5,4,0,0.65,"0.4946424885577595358195651631808055452818416821887785492621556651946 + 0.0012061207465698275664513199340353307881224737327857321685904843969i"
5,4,0,0.7,"0.5174995810832894901412989682574477147104399128944239415523424962296 - 0.0059165247840545452951615169240832981604388038334007955348342807236i"
5,4,0,0.75,"0.5307255927427073500122495698207979596883537314743219911290418191352 - 0.0182452810557738763760591269098540235786482903262080625566238930661i"
5,4,0,0.8,"0.520120030726057904301099871560039679574588579488570822665777979066 - 0.040553224523705436545267212125648720652807884958653800499450291624i"
5,4,0,0.85,"0.448204903201983473876684548130579257465724716476872930884133263066 - 0.084429443973588825908094690851724531034088897915144340516674572464i"
5,4,0,0.9,"0.19339684242878345478372372998865838265306497653359353244363904892 - 0.185400273037861948406875718236014005316935087775800431594751033536i"
5,4,0,0.91,"0.090245751681067108602911947905773687566278183391467149466817787643 - 0.221109519383939856389405203804303231934139022795736649348523152345i"
5,4,0,0.92,"-0.046110088566736171437602316008780062239855873151547253613771140194 - 0.266512238311209909526118234960605609720202773282773116702721213639i"
5,4,0,0.93,"-0.229754004188333414588912438150589118226782173539840538011162874506 - 0.325667665632965594857737365154414491386514870229085173215820943848i"
5,4,0,0.94,"-0.483410721001468380346731755656988857882023599178244048031071084307 - 0.405192727133907003596758788352907219185851500211759945849624550462i"
5,4,0,0.95,"-0.84616501798614655174482804970219894249313710741504332764991377486 - 0.51664305408617617063098869830845514156322725757244843632907324978i"
5,4,0,0.96,"-1.39133529571852654165835149296932946025832869672574508136114684279 - 0.68218478198383488745810267487927668383663100723730066003400503425i"
5,4,0,0.97,"-2.27489904788628486166517462191004960730340376259833405321130120357 - 0.95055241337407887001664777755855916524510643349806482923200955188i"
5,4,0,0.98,"-3.9029754145591954436373164401643582172618614107370919852006213806 - 1.4552992071305201124811639649090545091599645261001351743774977131i"
5,4,0,0.99,"-7.8485251018408198867771471906974483351344415795217845924980003338 - 2.7640446793535936126705243602063842418174576412536916162457080298i"
5,5,0,0.05,"0.23452587784142217493390295795489050279595521629029636568277814684599 + 0.0084647420182341912509557818952536915304777847158345183628695555833i"
5,5,0,0.1,"0.25387807186516930764039949328491174046378925859975647305257673916535 + 0.00882082908130316501158160334112408589075319725576858888158429802157i"
5,5,0,0.15,"0.27435279024899366857588888379957364346715753346720036053682678847155 + 0.00916725226395157168919902064343937817609067653355573798456687710411i"
5,5,0,0.2,"0.2959923097504646765917961053790329409013617980179752160823412964696 + 0.0094850440085362952970327750756679372663681156691390221478009447001i"
5,5,0,0.25,"0.3188217601809608147323417352162207709664235850410535432766029191846 + 0.0097465921475640491007106180396467751570227211220821142564647208162i"
5,5,0,0.3,"0.3428355794302974296544650195025293348955272199166285347631339132044 + 0.0099117783565441669041213834134685416934831699794914474061532617407i"
5,5,0,0.35,"0.3679751355233531544029188922069850980023510289600525540801940092404 + 0.009922123025534745914743234152603453090206832932414668609997380741i"
5,5,0,0.4,"0.3940911999423388390878768139494972729764453614840943106045607505859 + 0.009691706289082050883682146705209110877767171433671682904953078941i"
5,5,0,0.45,"0.420879705754604673832917025037873261583025544870914783108799669222 + 0.0090927164942880068508952807613876733061946063609644997887425252574i"
5,5,0,0.5,"0.4477687946773614571859914378614581046638976161445412838875153124686 + 0.0079317255298561197092692825740466884006667178161044652066938803943i"
5,5,0,0.55,"0.4737134188686391693665570564729627400184816114010507462379858064771 + 0.005909281980013268141385764153060805058997145736830615547425771091i"
5,5,0,0.6,"0.4968057893094505543074876760817570911465230304273839761418122078149 + 0.0025479688079553386746688109262836238862038866089214874567722034168i"
5,5,0,0.65,"0.5134965445487844975704187214791634144802838850655217146103890312834 - 0.0029428614690692529398806622836868471399830105482230669914044301758i"
5,5,0,0.7,"0.5169296802172229673635570629758696592257098642739385021528858076522 - 0.0119394261478939311935802166283055163044887631576088804485474303705i"
5,5,0,0.75,"0.4930585418564232754668870867848514357403960183334561355474524934041 - 0.0270025825262215893549613704022935659109047429655397878837009302131i"
5,5,0,0.8,"0.410455892778519040523039563794979475440818518661015241537336907735 - 0.053362425002920427341711005649397808202331960141250872245427376637i"
5,5,0,0.85,"0.188700546621180443342710724425962214856340474429285237289521637195 - 0.103280335602962485256678034685667327827867601493941146480745606159i"
5,5,0,0.9,"-0.42920254324067154075265213605198099253725368486272121811507833444 - 0.212804536783030317374636262223643752271543999044273320489383708648i"
5,5,0,0.91,"-0.664238669961024112065247482416945687768404550621562018536996872618 - 0.250394564804644000955066691096635449266781328454314136178033861539i"
5,5,0,0.92,"-0.970066330544645281612484396786272949271209233824284581200236169991 - 0.29757446014402096297752011190479924862925762829428999862980361339i"
5,5,0,0.93,"-1.37695175554087406348067292088783900438119901824456543282725177002 - 0.35820561019201644248845347637093318591313065814113013489892374141i"
5,5,0,0.94,"-1.93419740728834895695991366545569885413375399037813405906642200122 - 0.43853229702300728979378011998877123276192320733426392971582713953i"
5,5,0,0.95,"-2.72769244466481494749979497117738109489755202115055106469727351012 - 0.54937786445883467363417332755996761139608001036676035371675521358i"
5,5,0,0.96,"-3.9214130610766864241335060979527629657217164629908820919161385446 - 0.71136158950022351380826907705173715689801978440470067502369450326i"
5,5,0,0.97,"-5.8730621299986934317687831755467691526298026121222750443843612451 - 0.9695382570567229777981086555241218379002441813296988131710881575i"
5,5,0,0.98,"-9.5506481747654945429844380989693535470260934698697836718200431391 - 1.446675152910490943676769012214188813114786841808214253883770966i"
5,5,0,0.99,"-18.980261007160073458986314251001517742882381409996799880130896363 - 2.660898096112305541270674402568295484634705287869182253382005169i"
